image,sigma,algorithm,search radius,neighbor radius,psnr,MSSIM,execution time (s)
mandril,0,original,-,-,inf,1.000000,-
mandril,10,noisy,-,-,28.121824,0.754526,-
mandril,10,swnlm,5,1,31.005276,0.900834,5.237000
mandril,10,cnlm,5,1,30.624694,0.890897,0.555000
mandril,10,swnlm_cuda,5,1,31.029194,0.901125,0.050000
mandril,10,cnlm_cuda,5,1,30.624696,0.890897,0.015000
mandril,10,swnlm,5,2,29.902566,0.865696,19.583000
mandril,10,cnlm,5,2,30.419272,0.887790,1.073000
mandril,10,swnlm_cuda,5,2,29.911226,0.865938,0.123000
mandril,10,cnlm_cuda,5,2,30.419300,0.887790,0.027000
mandril,10,swnlm,5,3,29.437711,0.850303,45.603000
mandril,10,cnlm,5,3,30.392544,0.887348,1.892000
mandril,10,swnlm_cuda,5,3,29.441567,0.850469,0.344000
mandril,10,cnlm_cuda,5,3,30.392534,0.887347,0.047000
mandril,10,swnlm,8,1,31.248640,0.899316,12.370000
mandril,10,cnlm,8,1,31.050003,0.895273,1.310000
mandril,10,swnlm_cuda,8,1,31.264455,0.899521,0.098000
mandril,10,cnlm_cuda,8,1,31.049974,0.895273,0.041000
mandril,10,swnlm,8,2,30.025350,0.861101,46.665000
mandril,10,cnlm,8,2,30.769309,0.888553,2.558000
mandril,10,swnlm_cuda,8,2,30.034615,0.861334,0.271000
mandril,10,cnlm_cuda,8,2,30.769320,0.888554,0.065000
mandril,10,swnlm,8,3,29.499797,0.844941,108.771000
mandril,10,cnlm,8,3,30.725247,0.887665,4.494000
mandril,10,swnlm_cuda,8,3,29.503589,0.845089,0.791000
mandril,10,cnlm_cuda,8,3,30.725242,0.887665,0.099000
mandril,10,swnlm,10,1,31.325353,0.897617,18.820000
mandril,10,cnlm,10,1,31.237603,0.896702,1.994000
mandril,10,swnlm_cuda,10,1,31.337956,0.897786,0.146000
mandril,10,cnlm_cuda,10,1,31.237608,0.896701,0.083000
mandril,10,swnlm,10,2,30.079806,0.859049,70.876000
mandril,10,cnlm,10,2,30.937918,0.888906,3.901000
mandril,10,swnlm_cuda,10,2,30.089193,0.859265,0.391000
mandril,10,cnlm_cuda,10,2,30.937934,0.888908,0.099000
mandril,10,swnlm,10,3,29.525806,0.842659,165.973000
mandril,10,cnlm,10,3,30.886088,0.887883,6.861000
mandril,10,swnlm_cuda,10,3,29.529624,0.842815,1.197000
mandril,10,cnlm_cuda,10,3,30.886098,0.887884,0.147000
mandril,20,noisy,-,-,22.100624,0.491409,-
mandril,20,swnlm,5,1,27.714594,0.786329,5.280000
mandril,20,cnlm,5,1,26.615879,0.738955,0.548000
mandril,20,swnlm_cuda,5,1,27.720073,0.786547,0.046000
mandril,20,cnlm_cuda,5,1,26.615878,0.738956,0.015000
mandril,20,swnlm,5,2,26.322969,0.730396,19.932000
mandril,20,cnlm,5,2,26.674669,0.745598,1.069000
mandril,20,swnlm_cuda,5,2,26.332453,0.730738,0.111000
mandril,20,cnlm_cuda,5,2,26.674672,0.745597,0.025000
mandril,20,swnlm,5,3,25.452677,0.703319,46.119000
mandril,20,cnlm,5,3,26.671355,0.745895,1.862000
mandril,20,swnlm_cuda,5,3,25.458896,0.703562,0.325000
mandril,20,cnlm_cuda,5,3,26.671356,0.745895,0.044000
mandril,20,swnlm,8,1,27.904993,0.787399,12.527000
mandril,20,cnlm,8,1,27.075867,0.746275,1.288000
mandril,20,swnlm_cuda,8,1,27.907332,0.787478,0.099000
mandril,20,cnlm_cuda,8,1,27.075857,0.746273,0.043000
mandril,20,swnlm,8,2,26.673141,0.721311,47.542000
mandril,20,cnlm,8,2,27.178337,0.746924,2.545000
mandril,20,swnlm_cuda,8,2,26.680376,0.721576,0.254000
mandril,20,cnlm_cuda,8,2,27.178323,0.746922,0.062000
mandril,20,swnlm,8,3,25.617271,0.690512,110.588000
mandril,20,cnlm,8,3,27.176737,0.746637,4.428000
mandril,20,swnlm_cuda,8,3,25.623336,0.690751,0.780000
mandril,20,cnlm_cuda,8,3,27.176731,0.746636,0.099000
mandril,20,swnlm,10,1,27.945966,0.786630,19.091000
mandril,20,cnlm,10,1,27.202203,0.747515,1.955000
mandril,20,swnlm_cuda,10,1,27.947370,0.786684,0.141000
mandril,20,cnlm_cuda,10,1,27.202215,0.747516,0.083000
mandril,20,swnlm,10,2,26.818921,0.717198,72.190000
mandril,20,cnlm,10,2,27.322387,0.745465,3.879000
mandril,20,swnlm_cuda,10,2,26.825267,0.717434,0.387000
mandril,20,cnlm_cuda,10,2,27.322377,0.745465,0.099000
mandril,20,swnlm,10,3,25.698415,0.685670,168.634000
mandril,20,cnlm,10,3,27.321689,0.744926,6.742000
mandril,20,swnlm_cuda,10,3,25.704286,0.685884,1.189000
mandril,20,cnlm_cuda,10,3,27.321694,0.744925,0.150000
mandril,30,noisy,-,-,18.613134,0.318323,-
mandril,30,swnlm,5,1,25.558480,0.674952,5.311000
mandril,30,cnlm,5,1,24.251761,0.597832,0.548000
mandril,30,swnlm_cuda,5,1,25.562303,0.675181,0.044000
mandril,30,cnlm_cuda,5,1,24.251761,0.597831,0.016000
mandril,30,swnlm,5,2,24.807526,0.613938,20.077000
mandril,30,cnlm,5,2,24.525264,0.607724,1.069000
mandril,30,swnlm_cuda,5,2,24.811902,0.614219,0.119000
mandril,30,cnlm_cuda,5,2,24.525254,0.607723,0.025000
mandril,30,swnlm,5,3,24.095142,0.588105,46.359000
mandril,30,cnlm,5,3,24.542609,0.608307,1.858000
mandril,30,swnlm_cuda,5,3,24.099289,0.588343,0.324000
mandril,30,cnlm_cuda,5,3,24.542605,0.608307,0.044000
mandril,30,swnlm,8,1,25.717762,0.678605,12.624000
mandril,30,cnlm,8,1,24.611118,0.604074,1.288000
mandril,30,swnlm_cuda,8,1,25.719282,0.678710,0.098000
mandril,30,cnlm_cuda,8,1,24.611127,0.604075,0.038000
mandril,30,swnlm,8,2,25.077974,0.602645,47.797000
mandril,30,cnlm,8,2,24.894580,0.605864,2.545000
mandril,30,swnlm_cuda,8,2,25.080046,0.602793,0.251000
mandril,30,cnlm_cuda,8,2,24.894577,0.605864,0.060000
mandril,30,swnlm,8,3,24.430714,0.566235,110.952000
mandril,30,cnlm,8,3,24.909196,0.605539,4.424000
mandril,30,swnlm_cuda,8,3,24.433927,0.566412,0.770000
mandril,30,cnlm_cuda,8,3,24.909187,0.605538,0.099000
mandril,30,swnlm,10,1,25.754484,0.678955,19.195000
mandril,30,cnlm,10,1,24.686130,0.605412,1.955000
mandril,30,swnlm_cuda,10,1,25.755359,0.679001,0.139000
mandril,30,cnlm_cuda,10,1,24.686130,0.605412,0.083000
mandril,30,swnlm,10,2,25.146940,0.597693,72.939000
mandril,30,cnlm,10,2,24.964478,0.604168,3.877000
mandril,30,swnlm_cuda,10,2,25.148257,0.597795,0.382000
mandril,30,cnlm_cuda,10,2,24.964477,0.604168,0.103000
mandril,30,swnlm,10,3,24.564372,0.556350,169.690000
mandril,30,cnlm,10,3,24.977763,0.603470,6.751000
mandril,30,swnlm_cuda,10,3,24.566890,0.556509,1.177000
mandril,30,cnlm_cuda,10,3,24.977753,0.603469,0.149000
mandril,40,noisy,-,-,16.256322,0.211984,-
mandril,40,swnlm,5,1,23.954181,0.578617,5.295000
mandril,40,cnlm,5,1,22.676788,0.494035,0.547000
mandril,40,swnlm_cuda,5,1,23.957501,0.578857,0.045000
mandril,40,cnlm_cuda,5,1,22.676782,0.494035,0.016000
mandril,40,swnlm,5,2,23.689126,0.521682,20.099000
mandril,40,cnlm,5,2,23.064549,0.503906,1.069000
mandril,40,swnlm_cuda,5,2,23.691551,0.521884,0.111000
mandril,40,cnlm_cuda,5,2,23.064546,0.503906,0.025000
mandril,40,swnlm,5,3,23.236103,0.476506,46.650000
mandril,40,cnlm,5,3,23.090522,0.504418,1.862000
mandril,40,swnlm_cuda,5,3,23.238348,0.476690,0.321000
mandril,40,cnlm_cuda,5,3,23.090508,0.504418,0.044000
mandril,40,swnlm,8,1,24.119974,0.583197,12.586000
mandril,40,cnlm,8,1,22.973332,0.497128,1.289000
mandril,40,swnlm_cuda,8,1,24.121533,0.583307,0.097000
mandril,40,cnlm_cuda,8,1,22.973325,0.497128,0.037000
mandril,40,swnlm,8,2,23.870383,0.515411,48.050000
mandril,40,cnlm,8,2,23.352875,0.498774,2.545000
mandril,40,swnlm_cuda,8,2,23.871626,0.515505,0.248000
mandril,40,cnlm_cuda,8,2,23.352861,0.498774,0.062000
mandril,40,swnlm,8,3,23.517072,0.451507,111.212000
mandril,40,cnlm,8,3,23.373996,0.498294,4.425000
mandril,40,swnlm_cuda,8,3,23.518001,0.451607,0.768000
mandril,40,cnlm_cuda,8,3,23.374004,0.498294,0.099000
mandril,40,swnlm,10,1,24.150129,0.583955,19.198000
mandril,40,cnlm,10,1,23.017955,0.497912,1.956000
mandril,40,swnlm_cuda,10,1,24.151141,0.584020,0.147000
mandril,40,cnlm_cuda,10,1,23.017955,0.497912,0.085000
mandril,40,swnlm,10,2,23.902226,0.512660,73.119000
mandril,40,cnlm,10,2,23.387522,0.496949,3.878000
mandril,40,swnlm_cuda,10,2,23.903042,0.512714,0.381000
mandril,40,cnlm_cuda,10,2,23.387517,0.496949,0.104000
mandril,40,swnlm,10,3,23.574344,0.440400,169.844000
mandril,40,cnlm,10,3,23.407272,0.496167,6.802000
mandril,40,swnlm_cuda,10,3,23.575288,0.440484,1.178000
mandril,40,cnlm_cuda,10,3,23.407280,0.496168,0.150000
mandril,50,noisy,-,-,14.491152,0.145136,-
mandril,50,swnlm,5,1,22.638447,0.489938,5.321000
mandril,50,cnlm,5,1,21.483772,0.411363,0.553000
mandril,50,swnlm_cuda,5,1,22.642630,0.490221,0.044000
mandril,50,cnlm_cuda,5,1,21.483769,0.411362,0.016000
mandril,50,swnlm,5,2,22.713426,0.438141,20.166000
mandril,50,cnlm,5,2,21.949712,0.420971,1.070000
mandril,50,swnlm_cuda,5,2,22.715721,0.438322,0.113000
mandril,50,cnlm_cuda,5,2,21.949714,0.420971,0.026000
mandril,50,swnlm,5,3,22.305056,0.376378,46.569000
mandril,50,cnlm,5,3,21.981047,0.421345,1.857000
mandril,50,swnlm_cuda,5,3,22.306663,0.376519,0.322000
mandril,50,cnlm_cuda,5,3,21.981047,0.421344,0.044000
mandril,50,swnlm,8,1,22.780211,0.493255,12.637000
mandril,50,cnlm,8,1,21.733554,0.411891,1.289000
mandril,50,swnlm_cuda,8,1,22.782097,0.493378,0.095000
mandril,50,cnlm_cuda,8,1,21.733559,0.411891,0.038000
mandril,50,swnlm,8,2,22.895291,0.437835,48.092000
mandril,50,cnlm,8,2,22.186490,0.413920,2.545000
mandril,50,swnlm_cuda,8,2,22.896503,0.437929,0.248000
mandril,50,cnlm_cuda,8,2,22.186492,0.413921,0.062000
mandril,50,swnlm,8,3,22.507020,0.359211,111.805000
mandril,50,cnlm,8,3,22.213408,0.413428,4.435000
mandril,50,swnlm_cuda,8,3,22.507913,0.359283,0.772000
mandril,50,cnlm_cuda,8,3,22.213411,0.413428,0.099000
mandril,50,swnlm,10,1,22.809514,0.494175,19.209000
mandril,50,cnlm,10,1,21.761428,0.412186,1.956000
mandril,50,swnlm_cuda,10,1,22.810833,0.494267,0.140000
mandril,50,cnlm_cuda,10,1,21.761430,0.412186,0.084000
mandril,50,swnlm,10,2,22.930313,0.437082,73.273000
mandril,50,cnlm,10,2,22.204138,0.412078,3.877000
mandril,50,swnlm_cuda,10,2,22.931022,0.437139,0.380000
mandril,50,cnlm_cuda,10,2,22.204148,0.412080,0.099000
mandril,50,swnlm,10,3,22.542160,0.353812,170.287000
mandril,50,cnlm,10,3,22.229445,0.411329,6.758000
mandril,50,swnlm_cuda,10,3,22.542850,0.353860,1.171000
mandril,50,cnlm_cuda,10,3,22.229452,0.411330,0.148000
mandril,60,noisy,-,-,13.146570,0.104777,-
mandril,60,swnlm,5,1,21.484686,0.416717,5.318000
mandril,60,cnlm,5,1,20.620083,0.351322,0.548000
mandril,60,swnlm_cuda,5,1,21.489715,0.417067,0.045000
mandril,60,cnlm_cuda,5,1,20.620084,0.351322,0.015000
mandril,60,swnlm,5,2,21.835400,0.367412,20.208000
mandril,60,cnlm,5,2,21.144823,0.360147,1.070000
mandril,60,swnlm_cuda,5,2,21.838371,0.367643,0.110000
mandril,60,cnlm_cuda,5,2,21.144825,0.360148,0.026000
mandril,60,swnlm,5,3,21.388884,0.294075,46.521000
mandril,60,cnlm,5,3,21.180070,0.360424,1.857000
mandril,60,swnlm_cuda,5,3,21.390780,0.294229,0.322000
mandril,60,cnlm_cuda,5,3,21.180062,0.360423,0.045000
mandril,60,swnlm,8,1,21.639097,0.420032,12.606000
mandril,60,cnlm,8,1,20.847185,0.349815,1.290000
mandril,60,swnlm_cuda,8,1,21.641394,0.420194,0.097000
mandril,60,cnlm_cuda,8,1,20.847179,0.349814,0.041000
mandril,60,swnlm,8,2,22.026821,0.370121,48.166000
mandril,60,cnlm,8,2,21.354855,0.351702,2.537000
mandril,60,swnlm_cuda,8,2,22.028396,0.370248,0.249000
mandril,60,cnlm_cuda,8,2,21.354860,0.351703,0.062000
mandril,60,swnlm,8,3,21.627661,0.290866,111.585000
mandril,60,cnlm,8,3,21.386779,0.351298,4.433000
mandril,60,swnlm_cuda,8,3,21.628550,0.290937,0.801000
mandril,60,cnlm_cuda,8,3,21.386784,0.351298,0.103000
mandril,60,swnlm,10,1,21.660819,0.420835,19.203000
mandril,60,cnlm,10,1,20.859627,0.349097,1.956000
mandril,60,swnlm_cuda,10,1,21.662601,0.420953,0.150000
mandril,60,cnlm_cuda,10,1,20.859629,0.349097,0.087000
mandril,60,swnlm,10,2,22.073674,0.370587,73.470000
mandril,60,cnlm,10,2,21.356996,0.349124,3.872000
mandril,60,swnlm_cuda,10,2,22.074598,0.370657,0.400000
mandril,60,cnlm_cuda,10,2,21.356994,0.349124,0.109000
mandril,60,swnlm,10,3,21.662485,0.288212,170.312000
mandril,60,cnlm,10,3,21.386560,0.348439,6.736000
mandril,60,swnlm_cuda,10,3,21.663165,0.288258,1.175000
mandril,60,cnlm_cuda,10,3,21.386559,0.348439,0.147000
plane,0,original,-,-,inf,1.000000,-
plane,10,noisy,-,-,28.119053,0.415219,-
plane,10,swnlm,5,1,34.056359,0.836129,5.230000
plane,10,cnlm,5,1,33.258786,0.757256,0.575000
plane,10,swnlm_cuda,5,1,34.074187,0.836357,0.048000
plane,10,cnlm_cuda,5,1,33.258804,0.757257,0.015000
plane,10,swnlm,5,2,33.341637,0.858209,19.710000
plane,10,cnlm,5,2,33.301024,0.795161,1.086000
plane,10,swnlm_cuda,5,2,33.348855,0.858321,0.113000
plane,10,cnlm_cuda,5,2,33.300949,0.795160,0.025000
plane,10,swnlm,5,3,32.641481,0.842779,45.638000
plane,10,cnlm,5,3,33.281388,0.797635,1.897000
plane,10,swnlm_cuda,5,3,32.645139,0.842861,0.333000
plane,10,cnlm_cuda,5,3,33.281410,0.797636,0.044000
plane,10,swnlm,8,1,34.232562,0.844139,12.420000
plane,10,cnlm,8,1,33.621968,0.783517,1.374000
plane,10,swnlm_cuda,8,1,34.247587,0.844247,0.101000
plane,10,cnlm_cuda,8,1,33.621959,0.783519,0.041000
plane,10,swnlm,8,2,33.537635,0.859553,46.982000
plane,10,cnlm,8,2,33.657224,0.822530,2.611000
plane,10,swnlm_cuda,8,2,33.545107,0.859654,0.261000
plane,10,cnlm_cuda,8,2,33.657223,0.822529,0.062000
plane,10,swnlm,8,3,32.793019,0.838625,109.094000
plane,10,cnlm,8,3,33.633138,0.824695,4.536000
plane,10,swnlm_cuda,8,3,32.796658,0.838701,0.793000
plane,10,cnlm_cuda,8,3,33.633142,0.824696,0.099000
plane,10,swnlm,10,1,34.276914,0.845182,18.864000
plane,10,cnlm,10,1,33.725725,0.788886,2.119000
plane,10,swnlm_cuda,10,1,34.290250,0.845266,0.146000
plane,10,cnlm_cuda,10,1,33.725710,0.788885,0.084000
plane,10,swnlm,10,2,33.617184,0.860491,71.496000
plane,10,cnlm,10,2,33.767704,0.828340,3.995000
plane,10,swnlm_cuda,10,2,33.624881,0.860582,0.397000
plane,10,cnlm_cuda,10,2,33.767752,0.828340,0.100000
plane,10,swnlm,10,3,32.844686,0.837183,166.248000
plane,10,cnlm,10,3,33.744188,0.830581,6.923000
plane,10,swnlm_cuda,10,3,32.848289,0.837262,1.209000
plane,10,cnlm_cuda,10,3,33.744112,0.830573,0.149000
plane,20,noisy,-,-,22.157226,0.258876,-
plane,20,swnlm,5,1,30.305189,0.600375,5.298000
plane,20,cnlm,5,1,28.867730,0.494034,0.554000
plane,20,swnlm_cuda,5,1,30.314365,0.600666,0.045000
plane,20,cnlm_cuda,5,1,28.867732,0.494035,0.015000
plane,20,swnlm,5,2,29.948432,0.727297,20.028000
plane,20,cnlm,5,2,29.214438,0.533293,1.069000
plane,20,swnlm_cuda,5,2,29.956658,0.727516,0.114000
plane,20,cnlm_cuda,5,2,29.214435,0.533293,0.025000
plane,20,swnlm,5,3,29.056074,0.740546,46.275000
plane,20,cnlm,5,3,29.227647,0.536285,1.863000
plane,20,swnlm_cuda,5,3,29.060198,0.740661,0.326000
plane,20,cnlm_cuda,5,3,29.227649,0.536285,0.044000
plane,20,swnlm,8,1,30.577609,0.611638,12.541000
plane,20,cnlm,8,1,29.331374,0.512591,1.296000
plane,20,swnlm_cuda,8,1,30.581965,0.611767,0.101000
plane,20,cnlm_cuda,8,1,29.331346,0.512590,0.037000
plane,20,swnlm,8,2,30.328847,0.751370,47.676000
plane,20,cnlm,8,2,29.742716,0.560263,2.542000
plane,20,swnlm_cuda,8,2,30.336145,0.751488,0.255000
plane,20,cnlm_cuda,8,2,29.742732,0.560264,0.061000
plane,20,swnlm,8,3,29.343969,0.759689,110.348000
plane,20,cnlm,8,3,29.757895,0.563925,4.428000
plane,20,swnlm_cuda,8,3,29.348262,0.759772,0.779000
plane,20,cnlm_cuda,8,3,29.757902,0.563924,0.099000
plane,20,swnlm,10,1,30.631109,0.611779,19.023000
plane,20,cnlm,10,1,29.449440,0.516608,1.977000
plane,20,swnlm_cuda,10,1,30.634449,0.611854,0.141000
plane,20,cnlm_cuda,10,1,29.449430,0.516607,0.083000
plane,20,swnlm,10,2,30.469484,0.757380,72.566000
plane,20,cnlm,10,2,29.888321,0.566595,3.867000
plane,20,swnlm_cuda,10,2,30.475717,0.757475,0.389000
plane,20,cnlm_cuda,10,2,29.888323,0.566596,0.099000
plane,20,swnlm,10,3,29.459396,0.763392,168.820000
plane,20,cnlm,10,3,29.906382,0.570553,6.766000
plane,20,swnlm_cuda,10,3,29.464231,0.763470,1.188000
plane,20,cnlm_cuda,10,3,29.906372,0.570555,0.149000
plane,30,noisy,-,-,18.882319,0.182544,-
plane,30,swnlm,5,1,27.709684,0.451115,5.288000
plane,30,cnlm,5,1,26.396293,0.381314,0.554000
plane,30,swnlm_cuda,5,1,27.715469,0.451368,0.045000
plane,30,cnlm_cuda,5,1,26.396295,0.381314,0.016000
plane,30,swnlm,5,2,28.165242,0.582260,20.119000
plane,30,cnlm,5,2,26.967460,0.413532,1.069000
plane,30,swnlm_cuda,5,2,28.171673,0.582563,0.110000
plane,30,cnlm_cuda,5,2,26.967475,0.413533,0.025000
plane,30,swnlm,5,3,27.483011,0.609265,46.414000
plane,30,cnlm,5,3,27.004760,0.416125,1.856000
plane,30,swnlm_cuda,5,3,27.487424,0.609498,0.324000
plane,30,cnlm_cuda,5,3,27.004764,0.416124,0.044000
plane,30,swnlm,8,1,27.964970,0.457540,12.616000
plane,30,cnlm,8,1,26.817094,0.391971,1.307000
plane,30,swnlm_cuda,8,1,27.967759,0.457655,0.099000
plane,30,cnlm_cuda,8,1,26.817099,0.391971,0.037000
plane,30,swnlm,8,2,28.576919,0.611333,48.024000
plane,30,cnlm,8,2,27.463110,0.429630,2.542000
plane,30,swnlm_cuda,8,2,28.581914,0.611516,0.253000
plane,30,cnlm_cuda,8,2,27.463113,0.429628,0.062000
plane,30,swnlm,8,3,27.921869,0.654485,111.182000
plane,30,cnlm,8,3,27.502850,0.432651,4.434000
plane,30,swnlm_cuda,8,3,27.925931,0.654630,0.779000
plane,30,cnlm_cuda,8,3,27.502829,0.432650,0.099000
plane,30,swnlm,10,1,28.028627,0.457633,19.181000
plane,30,cnlm,10,1,26.903955,0.393859,1.978000
plane,30,swnlm_cuda,10,1,28.030576,0.457693,0.141000
plane,30,cnlm_cuda,10,1,26.903950,0.393860,0.085000
plane,30,swnlm,10,2,28.720729,0.618032,72.978000
plane,30,cnlm,10,2,27.573867,0.433040,3.868000
plane,30,swnlm_cuda,10,2,28.724739,0.618174,0.386000
plane,30,cnlm_cuda,10,2,27.573876,0.433040,0.099000
plane,30,swnlm,10,3,28.087420,0.664728,169.276000
plane,30,cnlm,10,3,27.614500,0.436142,6.749000
plane,30,swnlm_cuda,10,3,28.091235,0.664834,1.186000
plane,30,cnlm_cuda,10,3,27.614486,0.436142,0.147000
plane,40,noisy,-,-,16.701059,0.136399,-
plane,40,swnlm,5,1,25.547253,0.359973,5.322000
plane,40,cnlm,5,1,24.750233,0.318134,0.552000
plane,40,swnlm_cuda,5,1,25.554832,0.360237,0.046000
plane,40,cnlm_cuda,5,1,24.750236,0.318134,0.015000
plane,40,swnlm,5,2,26.419271,0.447177,20.183000
plane,40,cnlm,5,2,25.427931,0.346658,1.080000
plane,40,swnlm_cuda,5,2,26.425906,0.447537,0.115000
plane,40,cnlm_cuda,5,2,25.427932,0.346659,0.026000
plane,40,swnlm,5,3,25.920302,0.456470,46.439000
plane,40,cnlm,5,3,25.473892,0.348925,1.858000
plane,40,swnlm_cuda,5,3,25.925424,0.456732,0.326000
plane,40,cnlm_cuda,5,3,25.473885,0.348925,0.044000
plane,40,swnlm,8,1,25.791440,0.364957,12.596000
plane,40,cnlm,8,1,25.107979,0.324915,1.296000
plane,40,swnlm_cuda,8,1,25.795411,0.365094,0.099000
plane,40,cnlm_cuda,8,1,25.107983,0.324915,0.041000
plane,40,swnlm,8,2,26.869928,0.472147,48.013000
plane,40,cnlm,8,2,25.840526,0.357360,2.545000
plane,40,swnlm_cuda,8,2,26.873809,0.472375,0.254000
plane,40,cnlm_cuda,8,2,25.840531,0.357360,0.061000
plane,40,swnlm,8,3,26.531146,0.500644,111.403000
plane,40,cnlm,8,3,25.887521,0.359950,4.422000
plane,40,swnlm_cuda,8,3,26.535013,0.500852,0.781000
plane,40,cnlm_cuda,8,3,25.887519,0.359950,0.099000
plane,40,swnlm,10,1,25.833975,0.364945,19.153000
plane,40,cnlm,10,1,25.160144,0.326007,1.978000
plane,40,swnlm_cuda,10,1,25.836398,0.365024,0.140000
plane,40,cnlm_cuda,10,1,25.160175,0.326007,0.083000
plane,40,swnlm,10,2,26.964835,0.476752,73.218000
plane,40,cnlm,10,2,25.901258,0.359314,3.872000
plane,40,swnlm_cuda,10,2,26.967630,0.476897,0.387000
plane,40,cnlm_cuda,10,2,25.901265,0.359314,0.103000
plane,40,swnlm,10,3,26.696872,0.510993,169.862000
plane,40,cnlm,10,3,25.947484,0.361926,6.738000
plane,40,swnlm_cuda,10,3,26.700123,0.511140,1.189000
plane,40,cnlm_cuda,10,3,25.947471,0.361925,0.147000
plane,50,noisy,-,-,15.074411,0.105076,-
plane,50,swnlm,5,1,23.639586,0.298661,5.318000
plane,50,cnlm,5,1,23.534253,0.276987,0.554000
plane,50,swnlm_cuda,5,1,23.650510,0.298977,0.046000
plane,50,cnlm_cuda,5,1,23.534244,0.276986,0.015000
plane,50,swnlm,5,2,24.542777,0.349466,20.174000
plane,50,cnlm,5,2,24.242485,0.302701,1.069000
plane,50,swnlm_cuda,5,2,24.551386,0.349823,0.114000
plane,50,cnlm_cuda,5,2,24.242492,0.302701,0.025000
plane,50,swnlm,5,3,23.736739,0.335854,46.492000
plane,50,cnlm,5,3,24.290332,0.304713,1.861000
plane,50,swnlm_cuda,5,3,23.742521,0.336097,0.327000
plane,50,cnlm_cuda,5,3,24.290322,0.304712,0.044000
plane,50,swnlm,8,1,23.826954,0.300932,12.656000
plane,50,cnlm,8,1,23.799868,0.279325,1.296000
plane,50,swnlm_cuda,8,1,23.833060,0.301094,0.099000
plane,50,cnlm_cuda,8,1,23.799864,0.279325,0.043000
plane,50,swnlm,8,2,24.989001,0.364999,48.083000
plane,50,cnlm,8,2,24.532922,0.307412,2.543000
plane,50,swnlm_cuda,8,2,24.994542,0.365230,0.255000
plane,50,cnlm_cuda,8,2,24.532924,0.307411,0.062000
plane,50,swnlm,8,3,24.472837,0.366208,111.391000
plane,50,cnlm,8,3,24.577882,0.309560,4.429000
plane,50,swnlm_cuda,8,3,24.477437,0.366401,0.784000
plane,50,cnlm_cuda,8,3,24.577878,0.309560,0.099000
plane,50,swnlm,10,1,23.864888,0.300953,19.218000
plane,50,cnlm,10,1,23.808182,0.279020,1.963000
plane,50,swnlm_cuda,10,1,23.869105,0.301064,0.141000
plane,50,cnlm_cuda,10,1,23.808190,0.279021,0.082000
plane,50,swnlm,10,2,25.099666,0.369161,73.354000
plane,50,cnlm,10,2,24.539594,0.307490,3.877000
plane,50,swnlm_cuda,10,2,25.104067,0.369332,0.388000
plane,50,cnlm_cuda,10,2,24.539591,0.307490,0.103000
plane,50,swnlm,10,3,24.685552,0.374808,170.312000
plane,50,cnlm,10,3,24.582841,0.309609,6.717000
plane,50,swnlm_cuda,10,3,24.689310,0.374961,1.189000
plane,50,cnlm_cuda,10,3,24.582836,0.309608,0.147000
plane,60,noisy,-,-,13.800291,0.083427,-
plane,60,swnlm,5,1,21.929763,0.250743,5.325000
plane,60,cnlm,5,1,22.580316,0.244520,0.552000
plane,60,swnlm_cuda,5,1,21.946302,0.251105,0.039000
plane,60,cnlm_cuda,5,1,22.580322,0.244521,0.015000
plane,60,swnlm,5,2,22.603394,0.279726,20.156000
plane,60,cnlm,5,2,23.277309,0.267212,1.069000
plane,60,swnlm_cuda,5,2,22.615965,0.280067,0.115000
plane,60,cnlm_cuda,5,2,23.277306,0.267212,0.026000
plane,60,swnlm,5,3,21.260316,0.250116,46.493000
plane,60,cnlm,5,3,23.322859,0.268909,1.860000
plane,60,swnlm_cuda,5,3,21.266065,0.250318,0.328000
plane,60,cnlm_cuda,5,3,23.322860,0.268909,0.045000
plane,60,swnlm,8,1,22.075277,0.251261,12.645000
plane,60,cnlm,8,1,22.757610,0.242261,1.300000
plane,60,swnlm_cuda,8,1,22.084716,0.251463,0.100000
plane,60,cnlm_cuda,8,1,22.757614,0.242261,0.038000
plane,60,swnlm,8,2,23.086835,0.290225,47.990000
plane,60,cnlm,8,2,23.453502,0.266159,2.539000
plane,60,swnlm_cuda,8,2,23.095395,0.290432,0.256000
plane,60,cnlm_cuda,8,2,23.453514,0.266158,0.060000
plane,60,swnlm,8,3,22.179440,0.268173,111.595000
plane,60,cnlm,8,3,23.494777,0.267922,4.425000
plane,60,swnlm_cuda,8,3,22.185154,0.268354,0.785000
plane,60,cnlm_cuda,8,3,23.494782,0.267922,0.098000
plane,60,swnlm,10,1,22.093862,0.250953,19.175000
plane,60,cnlm,10,1,22.726292,0.240637,1.976000
plane,60,swnlm_cuda,10,1,22.101469,0.251109,0.145000
plane,60,cnlm_cuda,10,1,22.726294,0.240638,0.083000
plane,60,swnlm,10,2,23.213246,0.292704,73.298000
plane,60,cnlm,10,2,23.412751,0.264768,3.880000
plane,60,swnlm_cuda,10,2,23.220146,0.292875,0.390000
plane,60,cnlm_cuda,10,2,23.412750,0.264767,0.099000
plane,60,swnlm,10,3,22.462280,0.273048,170.055000
plane,60,cnlm,10,3,23.451653,0.266529,6.741000
plane,60,swnlm_cuda,10,3,22.467570,0.273195,1.196000
plane,60,cnlm_cuda,10,3,23.451660,0.266529,0.147000
