image,sigma,algorithm,search radius,neighbor radius,psnr,SSIM,execution time (s)
mandril,0,original,-,-,inf,1.000000,-
mandril,10,noisy,-,-,28.121824,0.508721,-
mandril,10,swnlm,5,1,31.005276,0.509042,5.240000
mandril,10,cnlm,5,1,30.624694,0.508957,0.562000
mandril,10,swnlm_cuda,5,1,31.029191,0.509040,0.048000
mandril,10,cnlm_cuda,5,1,30.624699,0.508957,0.016000
mandril,10,swnlm,5,2,29.902566,0.508917,19.769000
mandril,10,cnlm,5,2,30.419272,0.508933,1.074000
mandril,10,swnlm_cuda,5,2,29.911225,0.508916,0.120000
mandril,10,cnlm_cuda,5,2,30.419278,0.508933,0.028000
mandril,10,swnlm,5,3,29.437711,0.508863,45.725000
mandril,10,cnlm,5,3,30.392544,0.508930,1.764000
mandril,10,swnlm_cuda,5,3,29.441567,0.508862,0.335000
mandril,10,cnlm_cuda,5,3,30.392552,0.508930,0.047000
mandril,10,swnlm,8,1,31.248640,0.509091,12.416000
mandril,10,cnlm,8,1,31.050003,0.509011,1.313000
mandril,10,swnlm_cuda,8,1,31.264462,0.509090,0.098000
mandril,10,cnlm_cuda,8,1,31.049982,0.509011,0.048000
mandril,10,swnlm,8,2,30.025350,0.508939,47.100000
mandril,10,cnlm,8,2,30.769309,0.508976,2.557000
mandril,10,swnlm_cuda,8,2,30.034620,0.508938,0.263000
mandril,10,cnlm_cuda,8,2,30.769336,0.508976,0.066000
mandril,10,swnlm,8,3,29.499797,0.508872,109.169000
mandril,10,cnlm,8,3,30.725247,0.508972,4.183000
mandril,10,swnlm_cuda,8,3,29.503590,0.508872,0.794000
mandril,10,cnlm_cuda,8,3,30.725247,0.508972,0.099000
mandril,10,swnlm,10,1,31.325353,0.509114,18.802000
mandril,10,cnlm,10,1,31.237603,0.509038,2.001000
mandril,10,swnlm_cuda,10,1,31.337952,0.509113,0.148000
mandril,10,cnlm_cuda,10,1,31.237600,0.509038,0.082000
mandril,10,swnlm,10,2,30.079806,0.508952,71.591000
mandril,10,cnlm,10,2,30.937918,0.509000,3.905000
mandril,10,swnlm_cuda,10,2,30.089193,0.508951,0.392000
mandril,10,cnlm_cuda,10,2,30.937940,0.509000,0.099000
mandril,10,swnlm,10,3,29.525806,0.508878,166.528000
mandril,10,cnlm,10,3,30.886088,0.508994,6.392000
mandril,10,swnlm_cuda,10,3,29.529618,0.508877,1.202000
mandril,10,cnlm_cuda,10,3,30.886076,0.508994,0.147000
mandril,20,noisy,-,-,22.100624,0.507876,-
mandril,20,swnlm,5,1,27.714594,0.509144,5.297000
mandril,20,cnlm,5,1,26.615879,0.509065,0.548000
mandril,20,swnlm_cuda,5,1,27.720074,0.509144,0.046000
mandril,20,cnlm_cuda,5,1,26.615873,0.509065,0.016000
mandril,20,swnlm,5,2,26.322969,0.509079,20.092000
mandril,20,cnlm,5,2,26.674669,0.509077,1.071000
mandril,20,swnlm_cuda,5,2,26.332454,0.509078,0.115000
mandril,20,cnlm_cuda,5,2,26.674674,0.509077,0.025000
mandril,20,swnlm,5,3,25.452677,0.508847,46.319000
mandril,20,cnlm,5,3,26.671355,0.509077,1.763000
mandril,20,swnlm_cuda,5,3,25.458900,0.508846,0.326000
mandril,20,cnlm_cuda,5,3,26.671358,0.509077,0.044000
mandril,20,swnlm,8,1,27.904993,0.509192,12.569000
mandril,20,cnlm,8,1,27.075867,0.509197,1.290000
mandril,20,swnlm_cuda,8,1,27.907319,0.509191,0.099000
mandril,20,cnlm_cuda,8,1,27.075871,0.509197,0.037000
mandril,20,swnlm,8,2,26.673141,0.509201,47.926000
mandril,20,cnlm,8,2,27.178337,0.509235,2.542000
mandril,20,swnlm_cuda,8,2,26.680377,0.509200,0.254000
mandril,20,cnlm_cuda,8,2,27.178339,0.509235,0.061000
mandril,20,swnlm,8,3,25.617271,0.508916,110.910000
mandril,20,cnlm,8,3,27.176737,0.509235,4.188000
mandril,20,swnlm_cuda,8,3,25.623340,0.508914,0.777000
mandril,20,cnlm_cuda,8,3,27.176732,0.509235,0.099000
mandril,20,swnlm,10,1,27.945966,0.509208,19.087000
mandril,20,cnlm,10,1,27.202203,0.509246,1.959000
mandril,20,swnlm_cuda,10,1,27.947373,0.509208,0.140000
mandril,20,cnlm_cuda,10,1,27.202198,0.509246,0.082000
mandril,20,swnlm,10,2,26.818921,0.509258,72.977000
mandril,20,cnlm,10,2,27.322387,0.509295,3.877000
mandril,20,swnlm_cuda,10,2,26.825264,0.509257,0.386000
mandril,20,cnlm_cuda,10,2,27.322372,0.509295,0.104000
mandril,20,swnlm,10,3,25.698415,0.508951,169.245000
mandril,20,cnlm,10,3,27.321689,0.509297,6.406000
mandril,20,swnlm_cuda,10,3,25.704288,0.508950,1.185000
mandril,20,cnlm_cuda,10,3,27.321680,0.509297,0.152000
mandril,30,noisy,-,-,18.613134,0.506611,-
mandril,30,swnlm,5,1,25.558480,0.509196,5.307000
mandril,30,cnlm,5,1,24.251761,0.509139,0.549000
mandril,30,swnlm_cuda,5,1,25.562311,0.509196,0.042000
mandril,30,cnlm_cuda,5,1,24.251753,0.509139,0.015000
mandril,30,swnlm,5,2,24.807526,0.509372,20.250000
mandril,30,cnlm,5,2,24.525264,0.509237,1.069000
mandril,30,swnlm_cuda,5,2,24.811899,0.509371,0.121000
mandril,30,cnlm_cuda,5,2,24.525259,0.509237,0.028000
mandril,30,swnlm,5,3,24.095142,0.509201,46.612000
mandril,30,cnlm,5,3,24.542609,0.509243,1.754000
mandril,30,swnlm_cuda,5,3,24.099288,0.509201,0.331000
mandril,30,cnlm_cuda,5,3,24.542607,0.509243,0.048000
mandril,30,swnlm,8,1,25.717762,0.509248,12.591000
mandril,30,cnlm,8,1,24.611118,0.509316,1.292000
mandril,30,swnlm_cuda,8,1,25.719291,0.509248,0.097000
mandril,30,cnlm_cuda,8,1,24.611124,0.509316,0.047000
mandril,30,swnlm,8,2,25.077974,0.509482,48.311000
mandril,30,cnlm,8,2,24.894580,0.509432,2.545000
mandril,30,swnlm_cuda,8,2,25.080044,0.509482,0.258000
mandril,30,cnlm_cuda,8,2,24.894571,0.509432,0.066000
mandril,30,swnlm,8,3,24.430714,0.509367,111.533000
mandril,30,cnlm,8,3,24.909196,0.509440,4.208000
mandril,30,swnlm_cuda,8,3,24.433924,0.509367,0.788000
mandril,30,cnlm_cuda,8,3,24.909194,0.509440,0.104000
mandril,30,swnlm,10,1,25.754484,0.509266,19.226000
mandril,30,cnlm,10,1,24.686130,0.509374,1.959000
mandril,30,swnlm_cuda,10,1,25.755364,0.509266,0.147000
mandril,30,cnlm_cuda,10,1,24.686124,0.509374,0.088000
mandril,30,swnlm,10,2,25.146940,0.509523,73.567000
mandril,30,cnlm,10,2,24.964478,0.509497,3.875000
mandril,30,swnlm_cuda,10,2,25.148258,0.509522,0.391000
mandril,30,cnlm_cuda,10,2,24.964469,0.509497,0.105000
mandril,30,swnlm,10,3,24.564372,0.509442,170.323000
mandril,30,cnlm,10,3,24.977763,0.509506,6.381000
mandril,30,swnlm_cuda,10,3,24.566894,0.509441,1.181000
mandril,30,cnlm_cuda,10,3,24.977757,0.509506,0.147000
mandril,40,noisy,-,-,16.256322,0.505327,-
mandril,40,swnlm,5,1,23.954181,0.509270,5.310000
mandril,40,cnlm,5,1,22.676788,0.509185,0.554000
mandril,40,swnlm_cuda,5,1,23.957506,0.509270,0.044000
mandril,40,cnlm_cuda,5,1,22.676776,0.509185,0.016000
mandril,40,swnlm,5,2,23.689126,0.509585,20.308000
mandril,40,cnlm,5,2,23.064549,0.509353,1.069000
mandril,40,swnlm_cuda,5,2,23.691547,0.509584,0.108000
mandril,40,cnlm_cuda,5,2,23.064548,0.509353,0.026000
mandril,40,swnlm,5,3,23.236103,0.509610,46.726000
mandril,40,cnlm,5,3,23.090522,0.509365,1.757000
mandril,40,swnlm_cuda,5,3,23.238348,0.509609,0.326000
mandril,40,cnlm_cuda,5,3,23.090516,0.509365,0.045000
mandril,40,swnlm,8,1,24.119974,0.509345,12.602000
mandril,40,cnlm,8,1,22.973332,0.509402,1.302000
mandril,40,swnlm_cuda,8,1,24.121531,0.509345,0.098000
mandril,40,cnlm_cuda,8,1,22.973328,0.509402,0.041000
mandril,40,swnlm,8,2,23.870383,0.509672,48.458000
mandril,40,cnlm,8,2,23.352875,0.509573,2.542000
mandril,40,swnlm_cuda,8,2,23.871622,0.509672,0.250000
mandril,40,cnlm_cuda,8,2,23.352870,0.509573,0.063000
mandril,40,swnlm,8,3,23.517072,0.509756,111.880000
mandril,40,cnlm,8,3,23.373996,0.509585,4.199000
mandril,40,swnlm_cuda,8,3,23.518002,0.509756,0.771000
mandril,40,cnlm_cuda,8,3,23.374002,0.509585,0.099000
mandril,40,swnlm,10,1,24.150129,0.509370,19.158000
mandril,40,cnlm,10,1,23.017955,0.509471,1.962000
mandril,40,swnlm_cuda,10,1,24.151135,0.509370,0.141000
mandril,40,cnlm_cuda,10,1,23.017950,0.509471,0.083000
mandril,40,swnlm,10,2,23.902226,0.509700,73.848000
mandril,40,cnlm,10,2,23.387522,0.509642,3.872000
mandril,40,swnlm_cuda,10,2,23.903043,0.509700,0.379000
mandril,40,cnlm_cuda,10,2,23.387517,0.509642,0.099000
mandril,40,swnlm,10,3,23.574344,0.509804,170.910000
mandril,40,cnlm,10,3,23.407272,0.509654,6.406000
mandril,40,swnlm_cuda,10,3,23.575285,0.509803,1.173000
mandril,40,cnlm_cuda,10,3,23.407263,0.509654,0.149000
mandril,50,noisy,-,-,14.491152,0.504204,-
mandril,50,swnlm,5,1,22.638447,0.509333,5.320000
mandril,50,cnlm,5,1,21.483772,0.509150,0.547000
mandril,50,swnlm_cuda,5,1,22.642628,0.509333,0.045000
mandril,50,cnlm_cuda,5,1,21.483767,0.509150,0.015000
mandril,50,swnlm,5,2,22.713426,0.509722,20.332000
mandril,50,cnlm,5,2,21.949712,0.509382,1.069000
mandril,50,swnlm_cuda,5,2,22.715723,0.509722,0.114000
mandril,50,cnlm_cuda,5,2,21.949714,0.509382,0.026000
mandril,50,swnlm,5,3,22.305056,0.509842,46.823000
mandril,50,cnlm,5,3,21.981047,0.509399,1.765000
mandril,50,swnlm_cuda,5,3,22.306659,0.509842,0.323000
mandril,50,cnlm_cuda,5,3,21.981048,0.509399,0.045000
mandril,50,swnlm,8,1,22.780211,0.509430,12.632000
mandril,50,cnlm,8,1,21.733554,0.509396,1.290000
mandril,50,swnlm_cuda,8,1,22.782100,0.509430,0.096000
mandril,50,cnlm_cuda,8,1,21.733559,0.509396,0.043000
mandril,50,swnlm,8,2,22.895291,0.509800,48.556000
mandril,50,cnlm,8,2,22.186490,0.509620,2.543000
mandril,50,swnlm_cuda,8,2,22.896497,0.509800,0.250000
mandril,50,cnlm_cuda,8,2,22.186494,0.509620,0.061000
mandril,50,swnlm,8,3,22.507020,0.509944,112.038000
mandril,50,cnlm,8,3,22.213408,0.509636,4.191000
mandril,50,swnlm_cuda,8,3,22.507911,0.509944,0.768000
mandril,50,cnlm_cuda,8,3,22.213407,0.509636,0.099000
mandril,50,swnlm,10,1,22.809514,0.509463,19.210000
mandril,50,cnlm,10,1,21.761428,0.509477,1.958000
mandril,50,swnlm_cuda,10,1,22.810834,0.509463,0.138000
mandril,50,cnlm_cuda,10,1,21.761426,0.509477,0.085000
mandril,50,swnlm,10,2,22.930313,0.509825,74.017000
mandril,50,cnlm,10,2,22.204138,0.509697,3.876000
mandril,50,swnlm_cuda,10,2,22.931027,0.509825,0.378000
mandril,50,cnlm_cuda,10,2,22.204141,0.509697,0.099000
mandril,50,swnlm,10,3,22.542160,0.509973,171.148000
mandril,50,cnlm,10,3,22.229445,0.509712,6.404000
mandril,50,swnlm_cuda,10,3,22.542849,0.509973,1.174000
mandril,50,cnlm_cuda,10,3,22.229449,0.509712,0.147000
mandril,60,noisy,-,-,13.146570,0.503374,-
mandril,60,swnlm,5,1,21.484686,0.509440,5.313000
mandril,60,cnlm,5,1,20.620083,0.509207,0.548000
mandril,60,swnlm_cuda,5,1,21.489713,0.509440,0.043000
mandril,60,cnlm_cuda,5,1,20.620089,0.509207,0.016000
mandril,60,swnlm,5,2,21.835400,0.509895,20.350000
mandril,60,cnlm,5,2,21.144823,0.509493,1.070000
mandril,60,swnlm_cuda,5,2,21.838373,0.509895,0.111000
mandril,60,cnlm_cuda,5,2,21.144827,0.509493,0.026000
mandril,60,swnlm,5,3,21.388884,0.510018,46.777000
mandril,60,cnlm,5,3,21.180070,0.509513,1.760000
mandril,60,swnlm_cuda,5,3,21.390782,0.510018,0.326000
mandril,60,cnlm_cuda,5,3,21.180069,0.509513,0.045000
mandril,60,swnlm,8,1,21.639097,0.509560,12.625000
mandril,60,cnlm,8,1,20.847185,0.509474,1.290000
mandril,60,swnlm_cuda,8,1,21.641393,0.509560,0.097000
mandril,60,cnlm_cuda,8,1,20.847179,0.509474,0.038000
mandril,60,swnlm,8,2,22.026821,0.509972,48.651000
mandril,60,cnlm,8,2,21.354855,0.509738,2.550000
mandril,60,swnlm_cuda,8,2,22.028406,0.509972,0.251000
mandril,60,cnlm_cuda,8,2,21.354862,0.509738,0.061000
mandril,60,swnlm,8,3,21.627661,0.510095,112.145000
mandril,60,cnlm,8,3,21.386779,0.509755,4.200000
mandril,60,swnlm_cuda,8,3,21.628544,0.510095,0.774000
mandril,60,cnlm_cuda,8,3,21.386778,0.509755,0.099000
mandril,60,swnlm,10,1,21.660819,0.509595,19.224000
mandril,60,cnlm,10,1,20.859627,0.509562,1.959000
mandril,60,swnlm_cuda,10,1,21.662601,0.509595,0.141000
mandril,60,cnlm_cuda,10,1,20.859630,0.509562,0.083000
mandril,60,swnlm,10,2,22.073674,0.509995,74.054000
mandril,60,cnlm,10,2,21.356996,0.509816,3.872000
mandril,60,swnlm_cuda,10,2,22.074602,0.509995,0.380000
mandril,60,cnlm_cuda,10,2,21.356997,0.509816,0.104000
mandril,60,swnlm,10,3,21.662485,0.510114,171.284000
mandril,60,cnlm,10,3,21.386560,0.509833,6.399000
mandril,60,swnlm_cuda,10,3,21.663166,0.510114,1.178000
mandril,60,cnlm_cuda,10,3,21.386561,0.509833,0.147000
plane,0,original,-,-,inf,1.000000,-
plane,10,noisy,-,-,28.119053,0.506588,-
plane,10,swnlm,5,1,34.056359,0.506750,5.243000
plane,10,cnlm,5,1,33.258786,0.506727,0.569000
plane,10,swnlm_cuda,5,1,34.074161,0.506750,0.048000
plane,10,cnlm_cuda,5,1,33.258820,0.506727,0.016000
plane,10,swnlm,5,2,33.341637,0.506735,19.948000
plane,10,cnlm,5,2,33.301024,0.506727,1.088000
plane,10,swnlm_cuda,5,2,33.348860,0.506735,0.117000
plane,10,cnlm_cuda,5,2,33.301045,0.506727,0.025000
plane,10,swnlm,5,3,32.641481,0.506725,45.943000
plane,10,cnlm,5,3,33.281388,0.506727,1.776000
plane,10,swnlm_cuda,5,3,32.645136,0.506724,0.335000
plane,10,cnlm_cuda,5,3,33.281406,0.506727,0.044000
plane,10,swnlm,8,1,34.232562,0.506759,12.399000
plane,10,cnlm,8,1,33.621968,0.506739,1.368000
plane,10,swnlm_cuda,8,1,34.247602,0.506759,0.102000
plane,10,cnlm_cuda,8,1,33.621976,0.506739,0.038000
plane,10,swnlm,8,2,33.537635,0.506741,47.348000
plane,10,cnlm,8,2,33.657224,0.506739,2.611000
plane,10,swnlm_cuda,8,2,33.545100,0.506741,0.262000
plane,10,cnlm_cuda,8,2,33.657305,0.506739,0.061000
plane,10,swnlm,8,3,32.793019,0.506729,109.643000
plane,10,cnlm,8,3,33.633138,0.506738,4.253000
plane,10,swnlm_cuda,8,3,32.796669,0.506728,0.789000
plane,10,cnlm_cuda,8,3,33.633100,0.506738,0.099000
plane,10,swnlm,10,1,34.276914,0.506764,18.839000
plane,10,cnlm,10,1,33.725725,0.506745,2.103000
plane,10,swnlm_cuda,10,1,34.290237,0.506763,0.144000
plane,10,cnlm_cuda,10,1,33.725713,0.506745,0.085000
plane,10,swnlm,10,2,33.617184,0.506745,72.116000
plane,10,cnlm,10,2,33.767704,0.506745,4.000000
plane,10,swnlm_cuda,10,2,33.624872,0.506745,0.396000
plane,10,cnlm_cuda,10,2,33.767704,0.506745,0.105000
plane,10,swnlm,10,3,32.844686,0.506730,167.094000
plane,10,cnlm,10,3,33.744188,0.506744,6.509000
plane,10,swnlm_cuda,10,3,32.848285,0.506730,1.203000
plane,10,cnlm_cuda,10,3,33.744166,0.506744,0.149000
plane,20,noisy,-,-,22.157226,0.506132,-
plane,20,swnlm,5,1,30.305189,0.506752,5.283000
plane,20,cnlm,5,1,28.867730,0.506703,0.548000
plane,20,swnlm_cuda,5,1,30.314372,0.506752,0.046000
plane,20,cnlm_cuda,5,1,28.867727,0.506703,0.016000
plane,20,swnlm,5,2,29.948432,0.506749,20.192000
plane,20,cnlm,5,2,29.214438,0.506717,1.069000
plane,20,swnlm_cuda,5,2,29.956655,0.506749,0.115000
plane,20,cnlm_cuda,5,2,29.214425,0.506717,0.026000
plane,20,swnlm,5,3,29.056074,0.506715,46.470000
plane,20,cnlm,5,3,29.227647,0.506717,1.756000
plane,20,swnlm_cuda,5,3,29.060198,0.506714,0.327000
plane,20,cnlm_cuda,5,3,29.227647,0.506717,0.044000
plane,20,swnlm,8,1,30.577609,0.506767,12.521000
plane,20,cnlm,8,1,29.331374,0.506733,1.294000
plane,20,swnlm_cuda,8,1,30.581982,0.506767,0.100000
plane,20,cnlm_cuda,8,1,29.331367,0.506733,0.037000
plane,20,swnlm,8,2,30.328847,0.506773,48.043000
plane,20,cnlm,8,2,29.742716,0.506749,2.542000
plane,20,swnlm_cuda,8,2,30.336170,0.506773,0.257000
plane,20,cnlm_cuda,8,2,29.742726,0.506749,0.062000
plane,20,swnlm,8,3,29.343969,0.506734,111.043000
plane,20,cnlm,8,3,29.757895,0.506750,4.181000
plane,20,swnlm_cuda,8,3,29.348266,0.506733,0.782000
plane,20,cnlm_cuda,8,3,29.757896,0.506750,0.098000
plane,20,swnlm,10,1,30.631109,0.506773,19.053000
plane,20,cnlm,10,1,29.449440,0.506745,1.961000
plane,20,swnlm_cuda,10,1,30.634440,0.506773,0.145000
plane,20,cnlm_cuda,10,1,29.449416,0.506745,0.081000
plane,20,swnlm,10,2,30.469484,0.506784,73.225000
plane,20,cnlm,10,2,29.888321,0.506763,3.879000
plane,20,swnlm_cuda,10,2,30.475714,0.506784,0.389000
plane,20,cnlm_cuda,10,2,29.888341,0.506763,0.103000
plane,20,swnlm,10,3,29.459396,0.506743,169.453000
plane,20,cnlm,10,3,29.906382,0.506764,6.392000
plane,20,swnlm_cuda,10,3,29.464233,0.506742,1.192000
plane,20,cnlm_cuda,10,3,29.906359,0.506764,0.147000
plane,30,noisy,-,-,18.882319,0.505497,-
plane,30,swnlm,5,1,27.709684,0.506778,5.299000
plane,30,cnlm,5,1,26.396293,0.506693,0.549000
plane,30,swnlm_cuda,5,1,27.715458,0.506778,0.043000
plane,30,cnlm_cuda,5,1,26.396287,0.506693,0.015000
plane,30,swnlm,5,2,28.165242,0.506823,20.287000
plane,30,cnlm,5,2,26.967460,0.506733,1.072000
plane,30,swnlm_cuda,5,2,28.171670,0.506822,0.112000
plane,30,cnlm_cuda,5,2,26.967468,0.506733,0.025000
plane,30,swnlm,5,3,27.483011,0.506794,46.698000
plane,30,cnlm,5,3,27.004760,0.506736,1.752000
plane,30,swnlm_cuda,5,3,27.487417,0.506793,0.328000
plane,30,cnlm_cuda,5,3,27.004776,0.506736,0.044000
plane,30,swnlm,8,1,27.964970,0.506804,12.567000
plane,30,cnlm,8,1,26.817094,0.506745,1.290000
plane,30,swnlm_cuda,8,1,27.967757,0.506804,0.099000
plane,30,cnlm_cuda,8,1,26.817082,0.506745,0.043000
plane,30,swnlm,8,2,28.576919,0.506858,48.368000
plane,30,cnlm,8,2,27.463110,0.506787,2.541000
plane,30,swnlm_cuda,8,2,28.581911,0.506858,0.255000
plane,30,cnlm_cuda,8,2,27.463112,0.506787,0.062000
plane,30,swnlm,8,3,27.921869,0.506834,111.650000
plane,30,cnlm,8,3,27.502850,0.506790,4.189000
plane,30,swnlm_cuda,8,3,27.925921,0.506834,0.775000
plane,30,cnlm_cuda,8,3,27.502830,0.506790,0.099000
plane,30,swnlm,10,1,28.028627,0.506812,19.127000
plane,30,cnlm,10,1,26.903955,0.506764,1.961000
plane,30,swnlm_cuda,10,1,28.030563,0.506812,0.143000
plane,30,cnlm_cuda,10,1,26.903957,0.506764,0.082000
plane,30,swnlm,10,2,28.720729,0.506872,73.586000
plane,30,cnlm,10,2,27.573867,0.506807,3.878000
plane,30,swnlm_cuda,10,2,28.724734,0.506872,0.384000
plane,30,cnlm_cuda,10,2,27.573870,0.506807,0.099000
plane,30,swnlm,10,3,28.087420,0.506852,170.410000
plane,30,cnlm,10,3,27.614500,0.506810,6.396000
plane,30,swnlm_cuda,10,3,28.091225,0.506852,1.180000
plane,30,cnlm_cuda,10,3,27.614493,0.506810,0.149000
plane,40,noisy,-,-,16.701059,0.504826,-
plane,40,swnlm,5,1,25.547253,0.506850,5.324000
plane,40,cnlm,5,1,24.750233,0.506729,0.549000
plane,40,swnlm_cuda,5,1,25.554837,0.506850,0.039000
plane,40,cnlm_cuda,5,1,24.750234,0.506729,0.014000
plane,40,swnlm,5,2,26.419271,0.506940,20.330000
plane,40,cnlm,5,2,25.427931,0.506801,1.069000
plane,40,swnlm_cuda,5,2,26.425892,0.506940,0.114000
plane,40,cnlm_cuda,5,2,25.427925,0.506801,0.025000
plane,40,swnlm,5,3,25.920302,0.506928,46.692000
plane,40,cnlm,5,3,25.473892,0.506806,1.760000
plane,40,swnlm_cuda,5,3,25.925415,0.506928,0.327000
plane,40,cnlm_cuda,5,3,25.473889,0.506806,0.044000
plane,40,swnlm,8,1,25.791440,0.506890,12.635000
plane,40,cnlm,8,1,25.107979,0.506802,1.290000
plane,40,swnlm_cuda,8,1,25.795403,0.506890,0.099000
plane,40,cnlm_cuda,8,1,25.107980,0.506802,0.038000
plane,40,swnlm,8,2,26.869928,0.506987,48.491000
plane,40,cnlm,8,2,25.840526,0.506873,2.541000
plane,40,swnlm_cuda,8,2,26.873808,0.506987,0.254000
plane,40,cnlm_cuda,8,2,25.840536,0.506873,0.061000
plane,40,swnlm,8,3,26.531146,0.506992,111.924000
plane,40,cnlm,8,3,25.887521,0.506879,4.187000
plane,40,swnlm_cuda,8,3,26.535009,0.506991,0.777000
plane,40,cnlm_cuda,8,3,25.887516,0.506879,0.099000
plane,40,swnlm,10,1,25.833975,0.506901,19.218000
plane,40,cnlm,10,1,25.160144,0.506829,1.960000
plane,40,swnlm_cuda,10,1,25.836403,0.506901,0.143000
plane,40,cnlm_cuda,10,1,25.160162,0.506829,0.085000
plane,40,swnlm,10,2,26.964835,0.507001,73.894000
plane,40,cnlm,10,2,25.901258,0.506900,3.877000
plane,40,swnlm_cuda,10,2,26.967639,0.507001,0.386000
plane,40,cnlm_cuda,10,2,25.901251,0.506900,0.104000
plane,40,swnlm,10,3,26.696872,0.507013,170.794000
plane,40,cnlm,10,3,25.947484,0.506905,6.394000
plane,40,swnlm_cuda,10,3,26.700120,0.507013,1.184000
plane,40,cnlm_cuda,10,3,25.947494,0.506905,0.149000
plane,50,noisy,-,-,15.074411,0.504227,-
plane,50,swnlm,5,1,23.639586,0.506980,5.324000
plane,50,cnlm,5,1,23.534253,0.506866,0.549000
plane,50,swnlm_cuda,5,1,23.650496,0.506981,0.046000
plane,50,cnlm_cuda,5,1,23.534247,0.506866,0.017000
plane,50,swnlm,5,2,24.542777,0.507085,20.353000
plane,50,cnlm,5,2,24.242485,0.506966,1.069000
plane,50,swnlm_cuda,5,2,24.551395,0.507085,0.114000
plane,50,cnlm_cuda,5,2,24.242493,0.506966,0.025000
plane,50,swnlm,5,3,23.736739,0.507063,46.775000
plane,50,cnlm,5,3,24.290332,0.506974,1.757000
plane,50,swnlm_cuda,5,3,23.742514,0.507063,0.326000
plane,50,cnlm_cuda,5,3,24.290320,0.506974,0.044000
plane,50,swnlm,8,1,23.826954,0.507031,12.622000
plane,50,cnlm,8,1,23.799868,0.506966,1.294000
plane,50,swnlm_cuda,8,1,23.833065,0.507031,0.099000
plane,50,cnlm_cuda,8,1,23.799860,0.506966,0.038000
plane,50,swnlm,8,2,24.989001,0.507147,48.607000
plane,50,cnlm,8,2,24.532922,0.507063,2.541000
plane,50,swnlm_cuda,8,2,24.994547,0.507147,0.254000
plane,50,cnlm_cuda,8,2,24.532912,0.507063,0.060000
plane,50,swnlm,8,3,24.472837,0.507166,112.066000
plane,50,cnlm,8,3,24.577882,0.507070,4.200000
plane,50,swnlm_cuda,8,3,24.477425,0.507166,0.782000
plane,50,cnlm_cuda,8,3,24.577884,0.507070,0.099000
plane,50,swnlm,10,1,23.864888,0.507047,19.203000
plane,50,cnlm,10,1,23.808182,0.507004,1.961000
plane,50,swnlm_cuda,10,1,23.869110,0.507047,0.142000
plane,50,cnlm_cuda,10,1,23.808190,0.507004,0.085000
plane,50,swnlm,10,2,25.099666,0.507165,73.921000
plane,50,cnlm,10,2,24.539594,0.507099,3.872000
plane,50,swnlm_cuda,10,2,25.104068,0.507165,0.389000
plane,50,cnlm_cuda,10,2,24.539580,0.507099,0.104000
plane,50,swnlm,10,3,24.685552,0.507199,170.913000
plane,50,cnlm,10,3,24.582841,0.507106,6.412000
plane,50,swnlm_cuda,10,3,24.689316,0.507199,1.194000
plane,50,cnlm_cuda,10,3,24.582856,0.507106,0.149000
plane,60,noisy,-,-,13.800292,0.503654,-
plane,60,swnlm,5,1,21.929769,0.507049,5.328000
plane,60,cnlm,5,1,22.580315,0.506960,0.549000
plane,60,swnlm_cuda,5,1,21.946310,0.507050,0.046000
plane,60,cnlm_cuda,5,1,22.580314,0.506960,0.016000
plane,60,swnlm,5,2,22.603395,0.507145,20.370000
plane,60,cnlm,5,2,23.277309,0.507086,1.069000
plane,60,swnlm_cuda,5,2,22.615976,0.507146,0.113000
plane,60,cnlm_cuda,5,2,23.277304,0.507086,0.025000
plane,60,swnlm,5,3,21.260322,0.507013,46.753000
plane,60,cnlm,5,3,23.322859,0.507095,1.762000
plane,60,swnlm_cuda,5,3,21.266069,0.507014,0.329000
plane,60,cnlm_cuda,5,3,23.322860,0.507095,0.044000
plane,60,swnlm,8,1,22.075280,0.507119,12.663000
plane,60,cnlm,8,1,22.757615,0.507081,1.289000
plane,60,swnlm_cuda,8,1,22.084713,0.507119,0.096000
plane,60,cnlm_cuda,8,1,22.757615,0.507081,0.038000
plane,60,swnlm,8,2,23.086833,0.507235,48.516000
plane,60,cnlm,8,2,23.453502,0.507200,2.541000
plane,60,swnlm_cuda,8,2,23.095400,0.507236,0.257000
plane,60,cnlm_cuda,8,2,23.453511,0.507200,0.061000
plane,60,swnlm,8,3,22.179452,0.507186,111.994000
plane,60,cnlm,8,3,23.494777,0.507208,4.184000
plane,60,swnlm_cuda,8,3,22.185166,0.507187,0.788000
plane,60,cnlm_cuda,8,3,23.494777,0.507208,0.099000
plane,60,swnlm,10,1,22.093869,0.507141,19.217000
plane,60,cnlm,10,1,22.726292,0.507128,1.960000
plane,60,swnlm_cuda,10,1,22.101465,0.507141,0.144000
plane,60,cnlm_cuda,10,1,22.726291,0.507128,0.085000
plane,60,swnlm,10,2,23.213251,0.507263,74.025000
plane,60,cnlm,10,2,23.412751,0.507245,3.872000
plane,60,swnlm_cuda,10,2,23.220155,0.507263,0.392000
plane,60,cnlm_cuda,10,2,23.412750,0.507245,0.103000
plane,60,swnlm,10,3,22.462278,0.507241,170.941000
plane,60,cnlm,10,3,23.451653,0.507253,6.407000
plane,60,swnlm_cuda,10,3,22.467564,0.507241,1.200000
plane,60,cnlm_cuda,10,3,23.451667,0.507253,0.148000
